kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
323	1.95294751	0.679237832	0.840183487	0.905878961	0.213181085
324	1.96595809	0.675504958	0.838915472	0.90821918	0.214382633
325	1.95012659	0.675656338	0.839011525	0.910442714	0.2155321
326	1.9137437	0.676101064	0.839245695	0.912860234	0.216654644
327	1.87533865	0.67680347	0.839524022	0.914808686	0.217761444
328	1.85344174	0.677728958	0.839752892	0.91562477	0.218863674
329	1.84707665	0.682113395	0.839891973	0.912361804	0.219944653
330	1.84207433	0.690608039	0.839999575	0.905003926	0.221004136
331	1.83879208	0.698914312	0.840127151	0.897581585	0.222081106
332	1.83759154	0.702732592	0.840326146	0.894126028	0.22321456
333	1.84184645	0.701112824	0.841133878	0.895176229	0.224447135
334	1.85208189	0.697211171	0.842611795	0.89755257	0.225754017
335	1.86401873	0.692654416	0.844037805	0.899964882	0.227071029
336	1.87337684	0.689068707	0.844689657	0.901123691	0.228333989
337	1.87932183	0.68656851	0.844511541	0.901178323	0.229523863
338	1.88438855	0.68425281	0.844109488	0.901217696	0.230677595
339	1.88909047	0.682349932	0.843703914	0.901241725	0.231811847
340	1.89394037	0.681088541	0.843515094	0.901249998	0.23294327
341	1.89931531	0.680438213	0.843532801	0.899447653	0.234088079
342	1.90487422	0.680032664	0.843572855	0.895383709	0.235234218
343	1.91004871	0.679614338	0.843613259	0.89128416	0.236355297
344	1.91427038	0.678925726	0.84363207	0.889375568	0.237424923
345	1.91794628	0.676556842	0.843224407	0.892163895	0.238430402
346	1.92145666	0.672457364	0.842227252	0.898452313	0.239391414
347	1.92409549	0.668556544	0.841025304	0.904795826	0.240329552
348	1.92515647	0.666784033	0.84000338	0.907749121	0.241266406
349	1.91496989	0.673416631	0.839118167	0.906232234	0.242187581
350	1.89200045	0.688373032	0.838197305	0.902809966	0.243087446
351	1.86882978	0.703460471	0.837471393	0.899357714	0.244004512
352	1.85804241	0.710484602	0.837171137	0.897750478	0.244977304
353	1.85899489	0.706120899	0.83790111	0.898865091	0.246056046
354	1.8611498	0.696276879	0.839547248	0.901524445	0.247214791
355	1.86332358	0.686346614	0.841207809	0.90457194	0.248374795
356	1.86433561	0.681723465	0.841980902	0.906851108	0.249457306
357	1.85589512	0.683522251	0.840323868	0.908366176	0.250429745
358	1.83686277	0.687609672	0.836587058	0.909781422	0.251343227
359	1.81766367	0.691804354	0.832817509	0.910831273	0.252241985
360	1.80872531	0.693925732	0.831062552	0.911249885	0.253170245
361	1.81440782	0.694185175	0.832540312	0.908271385	0.254127239
362	1.82774529	0.694377182	0.835873553	0.901555183	0.255093644
363	1.84250394	0.694496883	0.839235997	0.894780138	0.256089872
364	1.85245087	0.694538871	0.840801421	0.891625938	0.257136346
365	1.85760882	0.693925104	0.840750076	0.892899965	0.258257351
366	1.86208435	0.692312233	0.840633254	0.895905257	0.259442205
367	1.86524846	0.690109396	0.840515407	0.899265124	0.260657656
368	1.86647074	0.687725901	0.840460543	0.901603419	0.261870446
369	1.86630023	0.684160036	0.841566042	0.902762989	0.263106944
370	1.86582764	0.679277006	0.844058766	0.903661219	0.264375053
371	1.86513104	0.674947475	0.846573329	0.904438838	0.265607456
372	1.86428825	0.673042543	0.847744013	0.905236319	0.266736818
373	1.86300185	0.675818073	0.845187209	0.906222596	0.267733706
374	1.86095296	0.682077603	0.839421325	0.907287318	0.26864987
375	1.85822402	0.688391974	0.833604924	0.908142442	0.26953796
