kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
288	2.0048469	0.659548389	0.831297246	0.911624342	0.201709979
289	1.99269209	0.65957396	0.834278856	0.907982362	0.203013452
290	1.97914657	0.659652103	0.841002383	0.899768918	0.204435521
291	1.96809999	0.659780666	0.847784817	0.891483513	0.205839151
292	1.96344322	0.659957803	0.850942457	0.887626148	0.207087286
293	1.97137815	0.662030208	0.848770448	0.889768844	0.208155327
294	1.98927286	0.666759667	0.843723616	0.894602798	0.209133817
295	2.00732435	0.672307302	0.838262159	0.899479104	0.210050053
296	2.01572843	0.676833666	0.834846013	0.901749325	0.210931306
297	2.01336391	0.680454082	0.833421694	0.901370559	0.211743032
298	2.00802674	0.684075449	0.832242346	0.900514991	0.21248726
299	2.00264281	0.686870897	0.831436226	0.899651928	0.21325315
300	2.00013626	0.688013083	0.831132156	0.89925012	0.214129881
301	2.00903209	0.681023695	0.833510784	0.900464213	0.21526543
302	2.02909217	0.665263257	0.838874312	0.903202027	0.216605181
303	2.049328	0.649364738	0.844284832	0.905963829	0.217923673
304	2.05874902	0.641963	0.846803762	0.907249617	0.218995422
305	2.0454577	0.646025649	0.846162599	0.904916435	0.219736742
306	2.01548202	0.655191105	0.844715211	0.899654697	0.220325601
307	1.98524371	0.664436862	0.843255142	0.89434686	0.220921257
308	1.97116592	0.668741331	0.84257539	0.891875735	0.221682947
309	1.98794331	0.664614199	0.842735599	0.893127157	0.222823578
310	2.02578252	0.655305425	0.843097294	0.895950528	0.224289079
311	2.06395326	0.645915095	0.843462158	0.898798636	0.225826423
312	2.08172408	0.64154332	0.843632025	0.900124605	0.227182555
313	2.07247547	0.643596781	0.842009531	0.899951342	0.228296005
314	2.05048552	0.648576546	0.838351008	0.899510358	0.229316779
315	2.02547504	0.654471979	0.834660431	0.898941201	0.230295139
316	2.0071624	0.659273118	0.832942241	0.898383076	0.231281311
317	1.99732619	0.662432792	0.834689157	0.897859919	0.232305415
318	1.98970171	0.665126775	0.838629269	0.897293547	0.233336125
319	1.98253536	0.667826103	0.842603901	0.896678949	0.234331996
320	1.97407519	0.671001529	0.844454337	0.896011139	0.235251589
321	1.96127242	0.675865634	0.842182222	0.895097831	0.236039193
322	1.94558104	0.68198257	0.837057801	0.893981469	0.236738818
323	1.93224085	0.687236941	0.831888483	0.89303342	0.237462431
324	1.92649233	0.68951304	0.829481848	0.892625117	0.238322011
325	1.93033853	0.686696621	0.831432841	0.894047905	0.2394698
326	1.9390147	0.680344665	0.835833568	0.897256282	0.240857958
327	1.94776689	0.673937057	0.840272851	0.900492768	0.242289495
328	1.95184156	0.670953922	0.842339611	0.901999552	0.2435674
329	1.9457505	0.6727562	0.840961258	0.898755776	0.244658132
330	1.93201359	0.676821991	0.837851953	0.891440677	0.245675816
331	1.91815632	0.680923403	0.834715407	0.884061488	0.246632293
332	1.91170492	0.682832862	0.833255151	0.880626022	0.247539374
333	1.91239648	0.680724745	0.833264498	0.883262118	0.248380438
334	1.91436547	0.675970065	0.833294098	0.889208309	0.249161492
335	1.91737125	0.671173729	0.833342936	0.895206597	0.249931653
336	1.92117491	0.668940739	0.833410427	0.897999169	0.250740046
337	1.9322608	0.669572089	0.834386085	0.89469886	0.251580007
338	1.95203316	0.67099716	0.836613866	0.887255426	0.252432716
339	1.97184282	0.672434716	0.839173317	0.879746777	0.253334304
340	1.98303847	0.673103987	0.841143716	0.87625104	0.254320914
341	1.98647226	0.671388712	0.842542625	0.879285531	0.255451008
342	1.9891666	0.667520649	0.843877209	0.886130068	0.25671038
343	1.99093208	0.663618696	0.844879899	0.893034573	0.258022205
344	1.99157715	0.661802098	0.845282908	0.896249044	0.259309647
345	1.97925245	0.662959342	0.845050343	0.895784634	0.260557669
346	1.95146227	0.665695658	0.844525702	0.894689737	0.261805679
347	1.9234286	0.66877223	0.843996466	0.893470571	0.263053688
348	1.9103772	0.670950425	0.843750073	0.892632546	0.264301698
349	1.91769961	0.672203835	0.843785662	0.892273522	0.265587105
350	1.93421898	0.673308444	0.843866072	0.89204021	0.26689934
351	1.95088308	0.67412836	0.843947187	0.8917908	0.268161579
352	1.95864124	0.674527417	0.843984951	0.891383568	0.269296986
353	1.95068969	0.674623308	0.84290274	0.889897654	0.270277666
354	1.93275529	0.674671391	0.840284321	0.887275242	0.271165515
355	1.91466376	0.674720139	0.837194669	0.884767369	0.272015705
356	1.90624104	0.67481797	0.834699078	0.883625336	0.272883401
357	1.90743522	0.676085197	0.832749264	0.886774364	0.273763573
358	1.91079344	0.678753071	0.830811232	0.893875571	0.2746324
359	1.91584106	0.681408528	0.82932043	0.901038994	0.275522385
360	1.92210562	0.682638161	0.828712575	0.904374008	0.276466044
361	1.93892271	0.679457522	0.831046986	0.903141071	0.277505867
362	1.96774074	0.672284974	0.836369517	0.900185861	0.278621029
363	1.99509233	0.665049586	0.841885847	0.89676974	0.279746553
364	2.00750698	0.661681068	0.844801089	0.894153458	0.280817454
365	1.99937336	0.663311274	0.845340507	0.892322941	0.281814972
366	1.98102539	0.667196111	0.845748324	0.89058124	0.282776752
367	1.96251667	0.671635122	0.846007321	0.889274746	0.283719202
368	1.95389973	0.674928352	0.8460996	0.888750145	0.28465872
369	1.95512057	0.67707909	0.844780138	0.890723095	0.285570868
370	1.95787913	0.679075901	0.841804951	0.895172045	0.286455225
371	1.96066185	0.680551599	0.838803699	0.899659972	0.287368856
372	1.96195737	0.681138607	0.837406431	0.901749378	0.288368834
373	1.96167698	0.678983598	0.838172003	0.900407379	0.289552635
374	1.96084522	0.674124105	0.839899159	0.897285897	0.290881948
375	1.95950648	0.669222037	0.841641447	0.893900287	0.292202877
376	1.95770481	0.666939823	0.842452589	0.891765701	0.293361507
