kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
181	2.12026423	0.737382535	0.828767195	0.899532014	0.0585988027
182	2.09876198	0.73520559	0.826771508	0.900566171	0.0591631829
183	2.07707117	0.732922369	0.824758318	0.901776079	0.0597403707
184	2.06697254	0.73039426	0.823821034	0.903224533	0.0604043785
185	2.0782854	0.727470661	0.824429541	0.905697093	0.0612101878
186	2.10411869	0.724202086	0.826008249	0.909116545	0.0621301483
187	2.13097743	0.720757651	0.828118938	0.912158824	0.0631142114
188	2.14536606	0.717306491	0.830323487	0.913499611	0.0641123284
189	2.14830366	0.713212267	0.83331489	0.911270089	0.0651321029
190	2.15053955	0.708574392	0.837218959	0.906104709	0.0661969811
191	2.15196776	0.704763455	0.840620714	0.9005488	0.0672753366
192	2.15247906	0.70315031	0.842104834	0.897148001	0.0683355284
193	2.14325611	0.705737809	0.842097086	0.895830069	0.0693746367
194	2.12179597	0.711573291	0.842072918	0.894752639	0.0704081251
195	2.09847898	0.71745995	0.842034123	0.894023261	0.0714295206
196	2.08368822	0.720200612	0.841982066	0.893750072	0.0724323437
197	2.07724027	0.719629038	0.841646342	0.895040065	0.0734226893
198	2.07185604	0.718098661	0.840968372	0.89794898	0.0744024735
199	2.06815256	0.715951872	0.840299383	0.900883406	0.0753575985
200	2.06674921	0.713530409	0.839990693	0.902249593	0.0762739626
201	2.08094795	0.710050074	0.840169085	0.902233298	0.0771117003
202	2.11340507	0.70515569	0.84065722	0.902184221	0.0778915124
203	2.14725391	0.69995474	0.841365159	0.902105997	0.0786941744
204	2.16562368	0.69555504	0.842203005	0.90200186	0.0796004727
205	2.16970733	0.69166287	0.843936784	0.901422664	0.0807150731
206	2.17283572	0.68775654	0.846664472	0.900274106	0.0819949256
207	2.17484513	0.684735582	0.849192897	0.899145213	0.0832932914
208	2.17556776	0.683499889	0.850328614	0.898625154	0.0844634157
209	2.16491027	0.684957704	0.848117978	0.899326909	0.0854661608
210	2.1408787	0.688245651	0.843132552	0.900970812	0.0863923589
211	2.11663638	0.691562432	0.838103406	0.902783073	0.087282672
212	2.10534984	0.693106633	0.835761976	0.903989836	0.0881777412
213	2.10894484	0.692220318	0.836469398	0.904595642	0.0890519767
214	2.11769771	0.689911352	0.838308312	0.905117165	0.0898941971
215	2.12813483	0.686803816	0.840772605	0.905483848	0.0907735832
216	2.13678488	0.683521595	0.843356654	0.905624962	0.0917593347
217	2.14265403	0.678933606	0.846899531	0.905617079	0.0929549703
218	2.14774399	0.672856122	0.851547475	0.90559328	0.0943251465
219	2.15290328	0.667531323	0.855605273	0.905554331	0.0957239957
220	2.15897996	0.665201922	0.857377307	0.905500967	0.0970056319
