kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
341	2.09299575	0.574939042	0.879925446	0.909321319	0.305456584
342	2.0796376	0.576503896	0.874607737	0.913428041	0.307015411
343	2.06871075	0.577990665	0.869243437	0.917570744	0.308558616
344	2.06156112	0.579667557	0.866746026	0.919499426	0.310120683
345	2.05702806	0.582041765	0.868247788	0.917242323	0.311705663
346	2.053208	0.584867088	0.871635647	0.912151699	0.313296737
347	2.05056311	0.587239687	0.875053188	0.907016474	0.314899604
348	2.0495562	0.588255609	0.876644263	0.904625711	0.316519968
349	2.05585628	0.586994974	0.876323781	0.906427347	0.318162311
350	2.07193149	0.583807862	0.875600087	0.910491291	0.319823165
351	2.09284925	0.579727583	0.874870052	0.91459084	0.321496239
352	2.1136754	0.575787535	0.874530176	0.916499432	0.32317524
353	2.13880072	0.571350785	0.875567901	0.915665229	0.324880532
354	2.16967298	0.566091145	0.877907996	0.913782981	0.326609338
355	2.19594706	0.56168139	0.880268594	0.911884243	0.328317449
356	2.20727513	0.559794761	0.881367598	0.911000263	0.329960647
357	2.20053758	0.561216811	0.880211599	0.911352381	0.331497573
358	2.18386106	0.564508054	0.877572165	0.912273635	0.332963906
359	2.16332233	0.568038374	0.87482875	0.913521678	0.334432573
360	2.14499693	0.57017775	0.873360845	0.914854324	0.335976502
361	2.12750888	0.57093113	0.873063617	0.916773855	0.337641534
362	2.10845408	0.571501308	0.872837523	0.919354482	0.339386408
363	2.0930804	0.571921808	0.872693177	0.921627684	0.341153986
364	2.0866376	0.572225792	0.872641523	0.922624712	0.34288713
365	2.09448561	0.572415858	0.873213444	0.921532789	0.34456922
366	2.11218546	0.572531266	0.874503045	0.918922925	0.346231492
367	2.13004038	0.572664096	0.875803945	0.91592007	0.347885726
368	2.13835295	0.572906439	0.876409594	0.913649226	0.349543697
369	2.12661643	0.576564778	0.876198622	0.912102873	0.351204815
370	2.09934116	0.584365834	0.875644336	0.910646036	0.35286386
371	2.0697992	0.592150654	0.874888536	0.909559702	0.354526772
372	2.0512638	0.59575926	0.874072906	0.90912512	0.356199494
373	2.0434584	0.593863115	0.872899512	0.909656218	0.357895227
374	2.03698357	0.589585258	0.871311865	0.910854012	0.359607619
375	2.03255173	0.585269922	0.869863283	0.9120623	0.361312094
376	2.03087836	0.583260867	0.869107217	0.912624833	0.362984068
377	2.03942461	0.58539948	0.868920948	0.912606028	0.364594373
378	2.06047865	0.590222985	0.8687791	0.91256325	0.366163412
379	2.08620192	0.59508875	0.868688473	0.912520096	0.36774262
380	2.10875373	0.597354063	0.868656023	0.912500006	0.369383435
381	2.12952672	0.591624738	0.87054399	0.91350552	0.371135581
382	2.15177308	0.578704698	0.874802137	0.915772773	0.372965015
383	2.16957034	0.565671461	0.87910043	0.91805989	0.374795665
384	2.17699365	0.559603688	0.881108245	0.919124683	0.376551456
385	2.1694099	0.563662797	0.881116957	0.91711396	0.378184496
386	2.15230529	0.572819373	0.881120773	0.912579455	0.379746675
387	2.13505082	0.582056172	0.881124387	0.908005221	0.381311211
388	2.1270178	0.58635647	0.881131901	0.905875634	0.382951318
389	2.132569	0.580671125	0.881206032	0.907563514	0.384712595
390	2.14509128	0.567848886	0.881358356	0.911370788	0.386553436
391	2.15772326	0.554914308	0.881509213	0.915211418	0.388416876
392	2.16360423	0.548892467	0.881578927	0.916999468	0.390245955
393	2.15550139	0.554652043	0.879685508	0.916854048	0.392007449
394	2.13647279	0.567642813	0.875416169	0.916491235	0.393737184
395	2.11538007	0.5807474	0.871109424	0.916040423	0.395481087
396	2.10108561	0.58684839	0.86910437	0.915630519	0.397285081
397	2.09356517	0.585695326	0.869337132	0.915224006	0.399207361
398	2.08701589	0.582692323	0.869969695	0.914772507	0.401213707
399	2.08237401	0.578659413	0.870875408	0.914404884	0.403207966
400	2.08057779	0.574415153	0.871928148	0.914250044	0.405093972
401	2.10055275	0.56853958	0.873943009	0.914914023	0.406825756
402	2.14559351	0.560794085	0.877018873	0.916411265	0.408467795
403	2.1910289	0.554019961	0.879844575	0.917921625	0.41008729
404	2.21218186	0.551059177	0.881108653	0.918624791	0.411751437
405	2.19721114	0.558018841	0.879275052	0.917145178	0.413495163
406	2.16151723	0.573713465	0.87506922	0.913808467	0.415278731
407	2.12067174	0.589545594	0.870648993	0.910442521	0.417058726
408	2.09024461	0.596916423	0.868172411	0.908875466	0.418791737
409	2.07030963	0.595883027	0.867512119	0.910127157	0.420462147
410	2.05183577	0.593471035	0.866997948	0.912950528	0.42209581
411	2.03805279	0.590844376	0.866663124	0.915798636	0.423709763
412	2.03219407	0.589165109	0.866541385	0.917124605	0.425321044
413	2.03162572	0.588570841	0.866870387	0.916989962	0.426918937
414	2.03121324	0.588208956	0.867742116	0.916605106	0.428498782
415	2.03096067	0.587833857	0.868948044	0.91601471	0.430089586
416	2.03087345	0.587200156	0.870279577	0.915263087	0.431720369
417	2.03694254	0.58475159	0.872398689	0.912818555	0.433413077
418	2.05166266	0.580384275	0.875386355	0.908415043	0.435149838
419	2.06911638	0.57619662	0.87806204	0.904182297	0.436899673
420	2.0833844	0.574287478	0.87924494	0.902250569	0.438631601
421	2.09480646	0.574541141	0.877281462	0.905930582	0.440328221
422	2.10627751	0.575235606	0.872853426	0.914229583	0.442008724
423	2.11515195	0.576241114	0.868386594	0.922601294	0.443696558
424	2.11878269	0.577428397	0.86630701	0.92649884	0.445415173
425	2.10865379	0.579648612	0.866444597	0.924716625	0.447207379
426	2.08432262	0.583096218	0.866756226	0.92069546	0.44905121
